relName,className,prevsloc,currsloc,addedsloc,deletedsloc,changedsloc,totalChangedsloc,NA,NAIMP,NM,NMIMP,NumPara,SLOC,stms,AID,CLD,DIT,DP,DPA,DPD,NMA,NMI,NMO,NOA,NOC,NOD,NOP,SIX,SP,SPA,SPD,CAMC,Co,DCd,DCi,ICH,LCC,LCOM1,LCOM2,LCOM3,LCOM4,LCOM5,NHD,NewCo,NewLCOM5,OCC,PCC,SNHD,TCC,ACAIC,ACMIC,AMMIC,CBI,CBO,DAC,DCAEC,DCMEC,DMMEC,FCAEC,FCMEC,FMMEC,ICP,IFCAIC,IFCMIC,IFMMIC,IHICP,MPC,NIHICP,OCAEC,OCAIC,OCMEC,OCMIC,OMMEC,OMMIC,RFC,bug
main/java/org/apache/felix/systemready/CheckStatus.java,org.apache.felix.systemready.CheckStatus,14,14,0,0,0,0,2,2,3,3,2,14,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,1,0,1,1,0.5,0.333333333333333,0.666666666666667,0.666666666666667,1,1,0,0,0,0,0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,8,0,3,0
main/java/org/apache/felix/systemready/Status.java,org.apache.felix.systemready.Status,29,29,0,0,0,0,2,2,4,4,2,29,17,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.25,0.666666666666667,0.666666666666667,1,0,1,1,0,1,1,0.333333333333333,0.5,0.833333333333333,0.75,1,1,0,0.666666666666667,0,0,0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,5,20,0,4,1
main/java/org/apache/felix/systemready/SystemStatus.java,org.apache.felix.systemready.SystemStatus,14,14,0,0,0,0,2,2,3,3,2,14,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,1,0,1,1,0.5,0.333333333333333,0.666666666666667,0.666666666666667,1,1,0,0,0,0,0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,7,0,3,0
main/java/org/apache/felix/systemready/impl/ComponentsCheck.java,org.apache.felix.systemready.impl.ComponentsCheck,49,49,0,0,0,0,4,4,6,6,5,50,27,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.208333333333333,-0.4,0.333333333333333,0.333333333333333,0,0.333333333333333,14,13,5,5,0.9,0.616666666666667,0.0666666666666667,0.25,0.2,0.2,0,0.333333333333333,0,0,0,0.0,6,4,0,0,0,0,0,0,10,0,0,0,0,5,10,0,4,0,7,0,5,16,0
main/java/org/apache/felix/systemready/impl/FrameworkStartCheck.java,org.apache.felix.systemready.impl.FrameworkStartCheck,57,57,0,0,0,0,7,7,3,3,3,58,33,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.333333333333333,-1,0,0,0,0,2,1,2,2,0.928571428571429,0.333333333333333,0.333333333333333,0.380952380952381,0.5,0.5,0,0,0,0,0,0.0,3,6,0,0,0,0,0,0,6,0,0,0,0,2,6,0,6,0,4,0,2,4,1
main/java/org/apache/felix/systemready/impl/ServicesCheck.java,org.apache.felix.systemready.impl.ServicesCheck,61,61,0,0,0,0,5,5,6,6,2,62,39,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.4,0.333333333333333,0.333333333333333,2,0.333333333333333,8,1,2,2,0.88,0.666666666666667,0.6,0.266666666666667,0.8,0.8,0,0.333333333333333,0,0,0,0.0,6,5,0,0,0,0,0,0,16,0,0,0,0,7,16,0,5,0,5,0,7,18,0
main/java/org/apache/felix/systemready/impl/SystemReadyMonitorImpl.java,org.apache.felix.systemready.impl.SystemReadyMonitorImpl,75,75,0,0,0,0,6,6,9,9,6,76,45,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0.107142857142857,0.333333333333333,0.333333333333333,4,0.333333333333333,27,18,3,2,0.875,0.777777777777778,0.305555555555556,0.222222222222222,0.75,0.5,0,0.333333333333333,0,0,0,0.0,7,6,0,0,0,0,0,0,17,0,0,0,0,6,17,0,6,0,7,0,6,13,0
main/java/org/apache/felix/systemready/impl/Tracker.java,org.apache.felix.systemready.impl.Tracker,21,21,0,0,0,0,1,1,3,3,3,21,14,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.333333333333333,1,1,1,0,1,0,0,1,1,0,0.333333333333333,1,1,1,1,0,1,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,3,0
main/java/org/apache/felix/systemready/impl/servlet/StatusWriterJson.java,org.apache.felix.systemready.impl.servlet.StatusWriterJson,24,24,0,0,0,0,1,1,3,3,3,24,14,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.333333333333333,-1,1,1,0,1,2,1,2,2,0.5,0.333333333333333,0.333333333333333,0.666666666666667,0.5,0.5,0,1,0,0,0,0.0,3,1,0,0,0,0,0,0,7,0,0,0,0,7,7,0,1,0,4,2,7,9,0
main/java/org/apache/felix/systemready/impl/servlet/SystemReadyServlet.java,org.apache.felix.systemready.impl.servlet.SystemReadyServlet,32,32,0,0,0,0,5,5,2,2,5,33,18,1,0,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0.5,0,undefined,undefined,0,undefined,1,1,2,2,1.6,0,0,0.2,0,0,0,undefined,0,0,0,0.0,6,3,0,0,0,0,0,0,5,0,0,0,0,3,5,0,3,0,4,0,3,6,0
